2016-09-16 16:21:33,606 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-16 16:21:33,608 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-09-16 16:23:49,381 [Worker-63] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-16 16:23:49,382 [Worker-63] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\bestrada\Videos\BS_Connect_QA\BelatrixConnect_AutomationFramework\BelatrixConnect_AutomationDSL\src\main\resources
2016-09-16 16:23:49,383 [Worker-63] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-16 16:23:49,386 [Worker-63] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-09-16 16:23:53,692 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-16 16:23:53,697 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\bestrada\Videos\BS_Connect_QA\BelatrixConnect_AutomationFramework\BelatrixConnect_AutomationDSL\src\main\resources
2016-09-16 16:23:53,698 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-16 16:23:53,700 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-09-16 16:25:38,459 [Worker-64] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-16 16:25:38,460 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\bestrada\Videos\BS_Connect_QA\BelatrixConnect_AutomationFramework\BelatrixConnect_AutomationDSL\src\main\resources
2016-09-16 16:25:38,461 [Worker-64] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-16 16:25:38,463 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-09-16 16:27:33,459 [Worker-60] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-16 16:27:33,461 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\bestrada\Videos\BS_Connect_QA\BelatrixConnect_AutomationFramework\BelatrixConnect_AutomationDSL\src\main\resources
2016-09-16 16:27:33,462 [Worker-60] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-16 16:27:33,467 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-09-16 16:28:43,085 [Worker-67] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-16 16:28:43,086 [Worker-67] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\bestrada\Videos\BS_Connect_QA\BelatrixConnect_AutomationFramework\BelatrixConnect_AutomationDSL\src\main\resources
2016-09-16 16:28:43,087 [Worker-67] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-16 16:28:43,090 [Worker-67] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-09-16 16:29:09,687 [Worker-60] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-16 16:29:09,689 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\bestrada\Videos\BS_Connect_QA\BelatrixConnect_AutomationFramework\BelatrixConnect_AutomationDSL\src\main\resources
2016-09-16 16:29:09,690 [Worker-60] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-16 16:29:09,692 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
